"OPE ID",School,State,"Zip Code","School Type",Recipients,"num originated","amt originated","num disbursed","amt disbursed"
111000,"UNIVERSITY OF ARKANSAS AT FORT SMITH                                  ",AR,729047397,Public,1828,1829,7295307,1831,3668621
111100,"ALLAN HANCOCK COLLEGE                                                 ",CA,934546399,Public,46,46,169361,46,84681
111600,"ART CENTER COLLEGE OF DESIGN                                          ",CA,911031999,Private-Nonprofit,714,714,2705590,714,1576612
111700,"AZUSA PACIFIC UNIVERSITY                                              ",CA,917027000,Private-Nonprofit,2894,3140,12952155,3140,6709343
111800,"BAKERSFIELD COLLEGE                                                   ",CA,933051299,Public,91,91,367517,91,94704
112000,"AMERICAN BAPTIST SEMINARY OF THE WEST                                 ",CA,947043029,Private-Nonprofit,0,0,0,0,0
112200,"BIOLA UNIVERSITY                                                      ",CA,906390001,Private-Nonprofit,2158,2158,9885755,2161,5095220
112300,"BROOKS INSTITUTE                                                      ",CA,930011023,Proprietary,75,83,309454,83,154728
112400,"CABRILLO COLLEGE                                                      ",CA,950033194,Public,81,81,316712,81,158358
112500,"CALIFORNIA BAPTIST UNIVERSITY                                         ",CA,925043297,Private-Nonprofit,3692,3827,15734302,3827,8540191
112700,"CALIFORNIA COLLEGE OF THE ARTS                                        ",CA,941072206,Private-Nonprofit,483,485,2143100,485,1104126
113200,"CALIFORNIA INSTITUTE OF THE ARTS                                      ",CA,913552397,Private-Nonprofit,472,472,2230265,472,1122008
113300,"CALIFORNIA LUTHERAN UNIVERSITY                                        ",CA,913602787,Private-Nonprofit,1265,1265,5744292,1266,2838678
113400,"CALIFORNIA MARITIME ACADEMY                                           ",CA,945908181,Public,453,453,2006961,454,1015632
113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON                                ",CA,928313599,Public,7236,7296,30568543,7351,15932244
113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY                                 ",CA,945423000,Public,2014,2025,8655006,2027,3015589
113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH                               ",CA,908400006,Public,9825,9827,42202638,9890,21911651
114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES                              ",CA,900324226,Public,4436,4497,19114057,4501,6593358
114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS                          ",CA,907470001,Public,3324,3335,15386168,3336,7881819
114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO                           ",CA,924072397,Public,5526,5535,23669997,5549,8193474
114300,"CALIFORNIA POLYTECHNIC STATE UNIVERSITY                               ",CA,934070001,Public,4425,4425,18618378,4433,6386000
114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA                       ",CA,917682500,Public,5609,5610,25903623,5616,8733866
114600,"CALIFORNIA STATE UNIVERSITY, CHICO                                    ",CA,959290001,Public,5587,5751,23014343,5751,11968582
114700,"CALIFORNIA STATE UNIVERSITY, FRESNO                                   ",CA,937408026,Public,4864,4951,21189320,4951,10739032
114900,"HUMBOLDT STATE UNIVERSITY                                             ",CA,955218299,Public,3834,3847,16266780,3867,8469934
115000,"CALIFORNIA STATE UNIVERSITY - SACRAMENTO                              ",CA,958196044,Public,8369,8382,36061253,8452,19005294
115100,"SAN DIEGO STATE UNIVERSITY                                            ",CA,921821690,Public,5673,5842,24153008,5846,12410521
115300,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE                               ",CA,913308307,Public,8965,9088,38607109,9088,20037485
115400,"SAN FRANCISCO STATE UNIVERSITY                                        ",CA,941321740,Public,7677,7685,33294623,7733,16787157
115500,"SAN JOSE STATE UNIVERSITY                                             ",CA,951920036,Public,6809,6915,28037705,6915,14657122
115600,"SONOMA STATE UNIVERSITY                                               ",CA,949283609,Public,2660,2661,11262635,2675,5781311
115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS                               ",CA,953820299,Public,2476,2515,10308321,2515,5415099
116100,"CERRITOS COMMUNITY COLLEGE                                            ",CA,906506296,Public,396,396,1528948,398,771229
116200,"CHABOT COLLEGE                                                        ",CA,945452400,Public,82,82,320931,82,160418
116400,"CHAPMAN UNIVERSITY                                                    ",CA,928661099,Private-Nonprofit,1963,1963,8904386,1965,4512089
116600,"CITRUS COMMUNITY COLLEGE                                              ",CA,917411899,Public,69,70,250991,70,125863
116900,"CLAREMONT GRADUATE UNIVERSITY                                         ",CA,917116163,Private-Nonprofit,0,0,0,0,0
117000,"CLAREMONT MCKENNA COLLEGE                                             ",CA,917116400,Private-Nonprofit,104,104,381305,104,190652
117100,"HARVEY MUDD COLLEGE                                                   ",CA,917115990,Private-Nonprofit,256,256,1049857,256,542539
117200,"PITZER COLLEGE                                                        ",CA,917116101,Private-Nonprofit,177,177,677216,177,345476
117400,"SCRIPPS COLLEGE                                                       ",CA,917113948,Private-Nonprofit,166,166,576313,166,290284
117600,"WEST HILLS COMMUNITY COLLEGE                                          ",CA,932101399,Public,80,80,272885,80,137320
117700,"COGSWELL POLYTECHNICAL COLLEGE                                        ",CA,940891210,Proprietary,232,232,937331,233,474694
117800,"COLLEGE OF MARIN                                                      ",CA,949042590,Public,50,50,188301,50,94151
117900,"NOTRE DAME DE NAMUR UNIVERSITY                                        ",CA,940021997,Private-Nonprofit,723,723,3369391,723,1710180
118100,"COLLEGE OF SAN MATEO                                                  ",CA,944023784,Public,30,30,120696,30,60348
118300,"HOLY NAMES UNIVERSITY                                                 ",CA,946191699,Private-Nonprofit,331,331,1503325,331,759414
118500,"COLLEGE OF THE REDWOODS                                               ",CA,955019300,Public,140,140,505605,140,252426
118600,"COLLEGE OF THE SEQUOIAS                                               ",CA,932772234,Public,106,107,380184,107,190097
118700,"COLLEGE OF THE SISKIYOUS                                              ",CA,960942899,Public,171,173,640866,173,321309
119000,"CONTRA COSTA COLLEGE                                                  ",CA,948063195,Public,65,65,234430,72,116680
119100,"DIABLO VALLEY COLLEGE                                                 ",CA,945231544,Public,89,89,344107,89,174973
119200,"CUESTA COLLEGE                                                        ",CA,934038106,Public,209,210,774864,210,388227
119300,"CYPRESS COLLEGE                                                       ",CA,906305897,Public,119,119,452123,119,226787
119600,"DOMINICAN UNIVERSITY OF CALIFORNIA                                    ",CA,949012298,Private-Nonprofit,767,771,3560998,771,1804019
119900,"FOOTHILL COLLEGE                                                      ",CA,940224597,Public,118,118,394951,118,172194
120100,"FULLERTON COLLEGE                                                     ",CA,928322095,Public,578,579,2122563,579,1063349
120200,"GAVILAN COLLEGE                                                       ",CA,950209599,Public,24,24,76741,26,38372
120300,"GLENDALE COMMUNITY COLLEGE                                            ",CA,912082894,Public,58,58,232347,58,118725
120500,"GOLDEN GATE UNIVERSITY                                                ",CA,941052967,Private-Nonprofit,66,66,262464,66,149347
120600,"GOLDEN WEST COLLEGE                                                   ",CA,926472748,Public,36,36,133470,36,66735
120700,"GRADUATE THEOLOGICAL UNION                                            ",CA,947091212,Private-Nonprofit,0,0,0,0,0
120800,"GROSSMONT COLLEGE                                                     ",CA,920201799,Public,55,55,169833,55,84918
121200,"HUMPHREYS COLLEGE                                                     ",CA,952073896,Private-Nonprofit,141,141,524671,282,214434
121500,"LA SIERRA UNIVERSITY                                                  ",CA,925153332,Private-Nonprofit,8,8,39125,8,13040
121600,"UNIVERSITY OF LA VERNE                                                ",CA,917504443,Private-Nonprofit,3051,3093,14296788,3093,6751213
121700,"LASSEN COLLEGE                                                        ",CA,961303000,Public,14,14,42838,14,7603
121800,"LOMA LINDA UNIVERSITY                                                 ",CA,923500001,Private-Nonprofit,436,436,2125221,462,849297
121900,"LONG BEACH CITY COLLEGE                                               ",CA,908081780,Public,125,125,480693,125,239848
122000,"MASTER'S COLLEGE AND SEMINARY                                         ",CA,913211200,Private-Nonprofit,536,536,2428795,553,1170621
122300,"LOS ANGELES CITY COLLEGE                                              ",CA,900293588,Public,148,148,597729,148,303413
122800,"LOS ANGELES VALLEY COLLEGE                                            ",CA,914014096,Public,1,1,3500,1,1750
122900,"SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES                     ",CA,906044051,Private-Nonprofit,4,4,10903,4,6229
123000,"MARSHALL B. KETCHUM UNIVERSITY                                        ",CA,928311699,Private-Nonprofit,0,0,0,0,0
123200,"AMERICAN RIVER COLLEGE                                                ",CA,958414286,Public,293,293,1094786,293,548019
123300,"SACRAMENTO CITY COLLEGE                                               ",CA,958221386,Public,105,105,426489,106,215494
123600,"MENLO COLLEGE                                                         ",CA,940274301,Private-Nonprofit,279,279,1259659,279,633952
123800,"MILLS COLLEGE                                                         ",CA,946131301,Private-Nonprofit,517,518,2438820,518,1262002
123900,"MIRACOSTA COLLEGE                                                     ",CA,920563899,Public,136,136,482498,136,242126
124200,"MONTEREY PENINSULA COLLEGE                                            ",CA,939404799,Public,40,40,145555,40,37607
124300,"MOUNT SAINT MARY'S UNIVERSITY                                         ",CA,900491599,Private-Nonprofit,1623,1627,7079875,1627,3462897
124700,"NAPA VALLEY COLLEGE                                                   ",CA,945586236,Public,11,11,43000,11,21500
124900,"OCCIDENTAL COLLEGE                                                    ",CA,900413314,Private-Nonprofit,705,709,3185534,709,1606428
125000,"ORANGE COAST COLLEGE                                                  ",CA,926285005,Public,103,103,403489,103,200620
125100,"OTIS COLLEGE OF ART AND DESIGN                                        ",CA,900453505,Private-Nonprofit,526,526,2517005,526,1248484
125300,"FRESNO PACIFIC UNIVERSITY                                             ",CA,937024798,Private-Nonprofit,1364,1373,6383082,1373,3284504
125400,"PACIFIC LUTHERAN THEOLOGICAL SEMINARY                                 ",CA,947081597,Private-Nonprofit,0,0,0,0,0
125500,"PACIFIC OAKS COLLEGE                                                  ",CA,911033606,Private-Nonprofit,204,204,948560,205,407234
125600,"PACIFIC SCHOOL OF RELIGION                                            ",CA,947091323,Private-Nonprofit,0,0,0,0,0
125800,"PACIFIC UNION COLLEGE                                                 ",CA,945089797,Private-Nonprofit,497,497,2281650,497,771856
126000,"PALOMAR COLLEGE                                                       ",CA,920691486,Public,56,56,221118,56,110559
126100,"PASADENA CITY COLLEGE                                                 ",CA,911062003,Public,11,11,43500,11,21750
126200,"POINT LOMA NAZARENE UNIVERSITY                                        ",CA,921062899,Private-Nonprofit,1043,1043,4778287,1043,2450289
126600,"LANEY COLLEGE                                                         ",CA,946074893,Public,19,19,74500,19,18625
126700,"MERRITT COLLEGE                                                       ",CA,946193196,Public,40,40,169000,40,44500
127000,"RIVERSIDE CITY COLLEGE                                                ",CA,925061299,Public,8,8,34000,8,17000
127300,"SAN DIEGO CITY COLLEGE                                                ",CA,921014787,Public,178,178,614506,178,307253
127500,"SAN DIEGO MESA COLLEGE                                                ",CA,921114996,Public,138,138,526802,139,261151
127800,"SAN FRANCISCO CONSERVATORY OF MUSIC                                   ",CA,941026011,Private-Nonprofit,68,68,310019,68,157759
